UserID,MovieID,Rating
1579,2427,2
1579,1391,2
1579,2628,3
1579,1183,4
1579,2683,3
1579,3608,2
1579,70,2
1579,1573,4
1579,3033,2
1579,216,3
1579,780,4
1579,3535,4
1579,1205,4
1579,2431,4
1579,2253,2
1579,2976,2
1579,3160,4
1579,2606,3
1579,1088,3
1579,3623,3
1579,1884,3
1579,3752,2
1579,2314,1
1579,1405,3
1579,1206,4
1579,1035,5
1579,1923,4
1579,1347,2
1579,344,3
1579,104,4
1579,1527,2
1579,2706,4
1579,1732,3
1579,3052,2
1579,736,2
1579,2959,3
1579,2617,1
1579,1059,3
1579,1517,4
1579,1544,3
1579,3354,1
1579,785,4
1579,1380,3
1579,3910,3
1579,1997,5
1579,25,4
1579,1726,3
1579,2022,4
1579,2395,3
1584,288,2
1584,2700,4
1584,1676,4
1584,2427,1
1584,1391,3
1584,2628,2
1584,3785,2
1584,3608,3
1584,70,2
1584,1573,4
1584,3033,4
1584,780,1
1584,3535,5
1584,3160,5
1584,3623,5
1584,2723,1
1584,3752,2
1584,1923,4
1584,104,5
1584,1527,3
1584,2706,3
1584,1732,2
1584,3052,3
1584,736,1
1584,2617,4
1584,1517,2
1584,1544,1
1584,3910,4
1584,3273,1
1584,2395,5
1587,2710,4
1587,231,3
1587,2657,4
1587,2700,4
1587,1721,3
1587,1391,3
1587,1183,4
1587,2683,4
1587,3785,5
1587,2384,3
1587,3033,4
1587,216,2
1587,780,2
1587,3535,1
1587,1205,4
1587,3160,4
1587,1088,5
1587,2723,2
1587,1405,3
1587,1923,4
1587,1347,3
1587,104,4
1587,1527,4
1587,2706,3
1587,1732,3
1587,3052,2
1587,2959,5
1587,1059,3
1587,3176,4
1587,1517,4
1587,1380,4
1587,3910,1
1587,1997,4
1587,25,2
1587,674,3
1587,2395,4
1593,2710,2
1593,2657,3
1593,2700,4
1593,3785,3
1593,70,4
1593,2976,1
1593,3160,3
1593,968,3
1593,3917,3
1593,1035,1
1593,611,2
1593,1347,4
1593,2706,4
1593,2959,1
1593,366,4
1593,2617,4
1593,1517,4
1593,1544,3
1593,3354,2
1593,1997,5
1593,2395,3
1597,2710,3
1597,2657,4
1597,2700,5
1597,2712,4
1597,2628,3
1597,2683,1
1597,2384,4
1597,70,4
1597,2976,5
1597,3160,5
1597,2723,3
1597,3752,4
1597,1405,4
1597,1206,5
1597,1527,1
1597,2706,2
1597,3052,5
1597,2959,5
1597,2617,2
1597,1059,4
1597,3176,5
1597,2600,5
1597,3354,1
1597,785,1
1597,3910,3
1597,1997,3
1597,2395,3
1598,1924,3
1598,2657,5
1598,1676,3
1598,1917,3
1598,1391,4
1598,2628,4
1598,70,5
1598,1573,4
1598,2021,3
1598,3033,3
1598,3156,4
1598,780,3
1598,3535,3
1598,968,4
1598,1206,5
1598,3917,5
1598,1035,4
1598,611,2
1598,3070,4
1598,1527,3
1598,2275,4
1598,1544,4
1598,2600,3
1598,3354,2
1598,2363,4
1598,674,4
1599,2710,5
1599,2657,1
1599,288,3
1599,1676,4
1599,1721,4
1599,2427,1
1599,1391,2
1599,2628,4
1599,2683,2
1599,2384,3
1599,3608,3
1599,2021,3
1599,3033,4
1599,3156,5
1599,780,2
1599,2431,3
1599,2335,4
1599,1088,2
1599,3623,3
1599,2314,4
1599,1206,3
1599,1035,3
1599,1923,4
1599,1347,2
1599,344,4
1599,3052,3
1599,2617,2
1599,1059,2
1599,3176,4
1599,1544,2
1599,3354,4
1599,19,3
1599,1997,5
1599,25,3
1600,2657,3
1600,2712,2
1600,1676,3
1600,1721,4
1600,2628,4
1600,1183,4
1600,2683,4
1600,327,2
1600,3033,4
1600,780,4
1600,2253,1
1600,1088,4
1600,1416,3
1600,1206,3
1600,1035,4
1600,1923,3
1600,104,4
1600,1527,3
1600,1373,2
1600,736,4
1600,2617,4
1600,1517,4
1600,1544,4
1600,1380,3
1600,208,3
1600,25,3
1601,288,4
1601,1676,4
1601,1917,5
1601,1391,3
1601,1183,5
1601,70,5
1601,1573,3
1601,780,4
1601,3535,4
1601,3160,4
1601,2723,3
1601,3752,4
1601,104,5
1601,2826,4
1601,1527,4
1601,736,4
1601,2600,4
1601,3354,1
1601,785,4
1601,208,4
1605,2710,1
1605,231,2
1605,2657,2
1605,1917,4
1605,1721,4
1605,1391,1
1605,2628,3
1605,1183,4
1605,2683,4
1605,3785,3
1605,2384,4
1605,327,3
1605,3608,4
1605,3033,3
1605,3156,2
1605,216,3
1605,780,4
1605,3535,4
1605,2431,4
1605,3160,4
1605,2335,3
1605,1088,4
1605,1416,4
1605,2723,2
1605,1035,5
1605,1923,3
1605,1347,4
1605,344,3
1605,104,3
1605,2826,3
1605,2706,4
1605,3052,4
1605,736,2
1605,2959,3
1605,366,2
1605,1059,4
1605,3176,4
1605,1517,4
1605,2600,4
1605,1380,4
1605,19,2
1605,3273,3
1605,2907,3
1605,3225,3
1605,2022,3
1605,2395,3
1606,2710,1
1606,2700,5
1606,2712,3
1606,1676,4
1606,1917,4
1606,1391,4
1606,2628,5
1606,2683,5
1606,70,1
1606,1573,3
1606,780,5
1606,3160,5
1606,3623,3
1606,2723,3
1606,2826,3
1606,1527,5
1606,2706,3
1606,736,4
1606,2617,4
1606,1544,3
1606,3354,3
1608,2710,4
1608,2700,3
1608,2712,3
1608,2683,1
1608,2976,3
1608,3160,2
1608,3623,2
1608,2723,2
1608,3752,1
1608,968,3
1608,2826,2
1608,2861,3
1608,2706,1
1608,2959,4
1608,3176,3
1608,2600,2
1608,3754,1
1608,785,1
1608,3273,1
1608,2395,5
1609,2710,3
1609,231,3
1609,1917,3
1609,1721,4
1609,1391,1
1609,1183,3
1609,2683,3
1609,1573,3
1609,780,3
1609,2431,2
1609,3160,4
1609,1088,4
1609,3623,4
1609,1416,3
1609,1035,4
1609,1923,3
1609,2861,3
1609,1732,2
1609,736,2
1609,2617,4
1609,3176,4
1609,1517,3
1609,1380,3
1609,1997,3
1609,25,3
1609,2395,2
1611,2710,5
1611,231,1
1611,2657,5
1611,288,4
1611,2700,5
1611,1917,4
1611,2628,5
1611,2459,4
1611,2683,2
1611,3785,2
1611,2384,3
1611,70,4
1611,1573,4
1611,2021,4
1611,3033,5
1611,216,3
1611,3535,3
1611,2976,2
1611,3160,4
1611,1088,3
1611,3623,3
1611,1416,2
1611,968,5
1611,1405,2
1611,1206,5
1611,3917,5
1611,1035,2
1611,1347,5
1611,344,1
1611,104,5
1611,2826,1
1611,2861,5
1611,3913,5
1611,2706,4
1611,3052,4
1611,1373,2
1611,2959,2
1611,366,2
1611,2617,4
1611,1059,1
1611,1517,2
1611,1380,4
1611,19,1
1611,3273,1
1611,1997,5
1611,2363,4
1611,25,5
1613,2710,4
1613,231,4
1613,288,2
1613,2700,4
1613,2712,5
1613,1676,2
1613,1917,2
1613,1721,4
1613,1391,3
1613,2628,4
1613,1183,5
1613,2683,4
1613,327,1
1613,3608,4
1613,70,1
1613,1573,2
1613,3033,4
1613,3156,1
1613,216,2
1613,780,4
1613,1205,4
1613,2253,2
1613,3160,4
1613,1088,3
1613,3623,3
1613,2723,3
1613,1884,1
1613,2387,1
1613,3752,2
1613,2314,3
1613,1206,5
1613,1035,5
1613,1923,4
1613,3070,3
1613,104,4
1613,2861,2
1613,1527,4
1613,2706,4
1613,1732,4
1613,1373,2
1613,736,3
1613,2959,5
1613,1059,4
1613,3176,5
1613,1544,4
1613,2600,3
1613,3354,1
1613,785,4
1613,1380,3
1613,19,1
1613,3273,4
1613,25,3
1613,2395,5
1616,231,3
1616,2657,4
1616,288,5
1616,1676,1
1616,1917,4
1616,2427,5
1616,1391,1
1616,2628,4
1616,2683,2
1616,3608,3
1616,70,2
1616,1573,1
1616,3033,2
1616,216,3
1616,780,3
1616,3535,2
1616,1205,3
1616,2431,3
1616,2253,4
1616,2335,4
1616,2723,2
1616,1923,4
1616,2826,4
1616,1527,4
1616,1732,4
1616,3052,5
1616,736,2
1616,1517,3
1616,785,3
1616,1380,2
1617,2710,2
1617,2657,2
1617,2700,5
1617,2712,2
1617,1676,4
1617,1917,1
1617,1391,2
1617,2628,2
1617,2683,3
1617,70,1
1617,1573,1
1617,2021,2
1617,3033,3
1617,3864,1
1617,780,4
1617,3535,2
1617,1205,3
1617,2431,3
1617,3623,1
1617,3752,1
1617,3917,1
1617,1035,1
1617,611,3
1617,1923,1
1617,1527,4
1617,3052,4
1617,1373,3
1617,2959,4
1617,366,2
1617,1544,1
1617,3754,1
1617,785,1
1617,3273,3
1624,2657,3
1624,288,1
1624,1676,1
1624,1391,3
1624,2628,1
1624,327,1
1624,70,5
1624,1573,5
1624,2021,1
1624,3033,4
1624,3156,2
1624,780,1
1624,3623,5
1624,2723,2
1624,2387,1
1624,968,1
1624,1206,5
1624,1035,2
1624,1923,4
1624,3070,5
1624,2826,3
1624,1527,4
1624,2706,1
1624,3052,5
1624,1373,1
1624,366,1
1624,2617,4
1624,3354,1
1624,674,2
1626,2710,5
1626,1924,1
1626,2657,2
1626,2712,4
1626,2427,2
1626,1183,2
1626,70,5
1626,3535,3
1626,2976,4
1626,3160,5
1626,2606,4
1626,1884,4
1626,1347,3
1626,2826,2
1626,2617,4
1626,1059,3
1626,3176,4
1626,3354,1
1626,3910,5
1626,3273,4
1626,1997,3
1626,25,4
1628,2710,4
1628,288,5
1628,2700,5
1628,1676,4
1628,1917,3
1628,1721,5
1628,1391,4
1628,2628,5
1628,1183,4
1628,2384,5
1628,70,3
1628,1573,4
1628,780,2
1628,3535,3
1628,1205,3
1628,3160,5
1628,3752,3
1628,1206,5
1628,1923,5
1628,104,4
1628,1527,3
1628,1732,5
1628,3052,5
1628,736,4
1628,2959,5
1628,1059,4
1628,1517,4
1628,1544,3
1628,208,2
1628,3273,2
1628,25,5
1628,2395,5
1632,2657,4
1632,288,5
1632,2700,1
1632,1676,1
1632,1917,2
1632,1721,3
1632,2427,5
1632,1391,3
1632,2628,5
1632,1183,3
1632,3608,3
1632,1573,1
1632,2021,3
1632,3033,2
1632,780,1
1632,1241,1
1632,2253,1
1632,1421,1
1632,2723,1
1632,968,1
1632,1405,1
1632,1206,5
1632,1035,1
1632,1923,2
1632,3070,4
1632,3913,1
1632,3052,4
1632,1373,3
1632,736,3
1632,3676,5
1632,2361,3
1632,1517,3
1632,2600,4
1632,2363,3
1632,2022,3
1632,2395,4
1635,2710,5
1635,1924,5
1635,231,4
1635,2657,4
1635,288,5
1635,2700,5
1635,1917,2
1635,1721,2
1635,1391,4
1635,2628,5
1635,327,3
1635,3608,4
1635,70,5
1635,1573,5
1635,2021,2
1635,3033,3
1635,3864,4
1635,780,2
1635,1205,5
1635,2335,3
1635,3623,4
1635,2723,4
1635,1884,5
1635,1405,4
1635,1206,5
1635,1923,4
1635,3070,5
1635,344,3
1635,2826,4
1635,1527,5
1635,1732,5
1635,3052,5
1635,1373,1
1635,736,1
1635,2959,5
1635,3676,4
1635,1059,4
1635,1517,4
1635,1544,2
1635,785,4
1635,19,2
1635,2363,4
1635,25,4
1635,2395,4
1636,2710,5
1636,2700,3
1636,2712,5
1636,2427,4
1636,2683,3
1636,2976,5
1636,3160,5
1636,2606,1
1636,3623,3
1636,2723,4
1636,3752,2
1636,2826,2
1636,2861,1
1636,2706,2
1636,3052,5
1636,2959,5
1636,3176,5
1636,2600,4
1636,3754,1
1636,3354,3
1636,785,3
1636,25,4
1636,2907,2
1636,2395,5
1639,2710,5
1639,231,1
1639,2657,1
1639,2712,4
1639,1917,4
1639,2427,3
1639,2459,5
1639,1183,4
1639,2683,4
1639,70,4
1639,1573,4
1639,216,1
1639,780,4
1639,3535,3
1639,2976,3
1639,3160,5
1639,3623,4
1639,968,5
1639,1206,3
1639,1923,5
1639,1347,3
1639,344,1
1639,1527,4
1639,2706,5
1639,3052,3
1639,736,4
1639,2959,4
1639,3176,4
1639,1517,4
1639,1544,4
1639,2600,5
1639,785,3
1639,1380,5
1639,3273,1
1639,1997,4
1639,25,4
1639,3225,1
1639,2395,3
1640,2710,1
1640,2427,2
1640,2628,3
1640,2683,2
1640,70,3
1640,1573,3
1640,2976,1
1640,3160,1
1640,3623,4
1640,2723,2
1640,2826,2
1640,2861,2
1640,2706,3
1640,736,2
1640,2959,4
1640,2617,3
1640,3176,2
1640,1544,2
1640,208,1
1640,3273,3
1640,2907,1
1641,2710,4
1641,2700,4
1641,1391,2
1641,2628,5
1641,3785,2
1641,70,4
1641,1573,4
1641,3156,5
1641,780,4
1641,3535,3
1641,2253,3
1641,2976,2
1641,3160,2
1641,2606,3
1641,3623,2
1641,611,1
1641,2826,2
1641,1527,1
1641,366,2
1641,2617,4
1641,1544,3
1641,2600,2
1641,3354,3
1641,3273,3
1641,25,1
1641,3225,1
1641,2395,1
1641,2315,3
1645,231,1
1645,2657,5
1645,1391,2
1645,2628,5
1645,2683,2
1645,3785,5
1645,3608,1
1645,2021,3
1645,3033,3
1645,216,4
1645,2431,5
1645,2253,3
1645,2606,2
1645,2335,3
1645,1088,1
1645,532,1
1645,3623,2
1645,2723,1
1645,2387,4
1645,3752,3
1645,968,1
1645,1923,5
1645,344,1
1645,104,4
1645,3146,5
1645,2826,4
1645,2706,4
1645,3052,5
1645,1373,4
1645,2959,5
1645,1517,5
1645,3354,4
1645,785,1
1645,1380,2
1645,19,1
1645,3273,4
1647,2710,1
1647,1924,1
1647,231,5
1647,288,4
1647,2700,5
1647,2712,1
1647,1676,5
1647,1917,4
1647,2427,4
1647,1391,2
1647,2628,5
1647,2683,4
1647,3785,5
1647,327,2
1647,3608,2
1647,70,4
1647,1573,5
1647,2021,4
1647,3033,5
1647,3156,3
1647,216,2
1647,780,4
1647,3535,2
1647,1205,4
1647,2431,2
1647,2253,1
1647,2335,4
1647,1088,3
1647,532,1
1647,3623,4
1647,2723,4
1647,3752,4
1647,968,3
1647,1405,2
1647,3917,2
1647,1035,4
1647,611,1
1647,1923,5
1647,1347,3
1647,344,3
1647,104,4
1647,3146,2
1647,2826,4
1647,1527,4
1647,2706,5
1647,1732,3
1647,3052,4
1647,1373,2
1647,736,4
1647,2959,4
1647,366,1
1647,2617,4
1647,3176,2
1647,1517,5
1647,1544,3
1647,3354,2
1647,785,4
1647,1380,4
1647,19,3
1647,208,3
1647,1997,5
1647,2363,4
1647,674,2
1655,2710,2
1655,231,5
1655,2700,4
1655,1917,5
1655,1721,3
1655,2628,4
1655,2683,3
1655,3033,5
1655,216,4
1655,2723,3
1655,3752,3
1655,1923,5
1655,104,5
1655,2706,5
1655,1732,5
1655,3052,4
1655,736,3
1655,2617,3
1655,3176,1
1655,1517,5
1655,1544,3
1655,785,5
1655,208,2
1658,2710,4
1658,231,4
1658,288,4
1658,2700,4
1658,1676,5
1658,1391,4
1658,2628,3
1658,2683,1
1658,327,4
1658,70,4
1658,1573,2
1658,2021,3
1658,3033,2
1658,216,4
1658,780,2
1658,3535,4
1658,3160,2
1658,2335,2
1658,1884,4
1658,1405,5
1658,1206,4
1658,1923,2
1658,3070,3
1658,344,4
1658,3146,4
1658,2706,4
1658,1732,2
1658,3052,3
1658,2959,4
1658,3676,3
1658,2361,4
1658,2275,5
1658,1517,2
1658,25,4
1658,2395,3
1666,2710,4
1666,231,4
1666,288,4
1666,2700,2
1666,2712,2
1666,1676,3
1666,1917,4
1666,1721,4
1666,2427,2
1666,1391,2
1666,2628,2
1666,1183,4
1666,70,4
1666,1573,4
1666,216,4
1666,780,3
1666,3535,3
1666,2431,3
1666,2253,3
1666,2976,2
1666,2335,3
1666,1923,4
1666,1527,2
1666,1732,3
1666,3052,4
1666,736,3
1666,2959,3
1666,2617,3
1666,3176,3
1666,1517,4
1666,785,4
1666,208,3
1666,25,4
1666,2395,3
1667,2710,1
1667,288,3
1667,1676,1
1667,1917,4
1667,2427,4
1667,1391,3
1667,2628,2
1667,1183,3
1667,70,3
1667,1573,4
1667,3864,3
1667,780,4
1667,2976,4
1667,532,2
1667,3623,4
1667,2723,3
1667,1527,4
1667,1732,4
1667,1373,3
1667,736,4
1667,2617,3
1667,1544,4
1667,208,3
1667,2363,4
1671,2657,5
1671,288,2
1671,1391,5
1671,2628,2
1671,1183,5
1671,2384,3
1671,3608,4
1671,2021,5
1671,3033,1
1671,780,2
1671,2723,4
1671,968,3
1671,1206,5
1671,1035,4
1671,3070,3
1671,1732,4
1671,1373,1
1671,1380,4
1671,2363,5
1671,25,2
1671,674,3
1675,2657,5
1675,288,4
1675,2700,4
1675,1676,3
1675,1917,4
1675,1391,4
1675,2628,2
1675,2459,5
1675,327,3
1675,70,5
1675,1573,2
1675,2021,2
1675,3033,4
1675,780,5
1675,3535,5
1675,1205,3
1675,2253,4
1675,2606,1
1675,532,3
1675,3623,4
1675,2723,4
1675,968,5
1675,1405,1
1675,3917,5
1675,611,3
1675,3070,4
1675,1347,5
1675,2826,3
1675,1527,4
1675,1373,2
1675,736,4
1675,366,2
1675,2617,4
1675,1544,4
1675,3354,4
1675,208,2
1675,3273,3
1675,1997,5
1675,674,3
1676,2710,4
1676,231,4
1676,2657,2
1676,288,2
1676,2700,4
1676,2712,2
1676,1676,4
1676,1917,4
1676,1391,5
1676,2628,4
1676,2683,4
1676,3785,4
1676,327,2
1676,3608,3
1676,70,5
1676,1573,4
1676,3033,4
1676,3864,3
1676,3156,4
1676,780,4
1676,3535,4
1676,1241,5
1676,1205,4
1676,2431,3
1676,2253,2
1676,2976,2
1676,2606,5
1676,2335,3
1676,532,1
1676,3623,5
1676,2723,4
1676,2387,3
1676,3752,4
1676,968,4
1676,1405,4
1676,1206,3
1676,1035,4
1676,611,2
1676,1923,5
1676,3070,3
1676,1347,5
1676,344,4
1676,104,3
1676,3146,4
1676,2826,4
1676,2861,3
1676,1527,4
1676,2706,5
1676,3052,4
1676,736,3
1676,2959,5
1676,366,3
1676,2617,5
1676,2275,3
1676,3176,4
1676,1517,3
1676,1544,4
1676,785,3
1676,19,2
1676,208,3
1676,3273,4
1676,2907,2
1676,674,2
1676,2395,4
1676,2315,4
1680,2710,5
1680,1924,3
1680,231,5
1680,2657,5
1680,288,3
1680,2700,5
1680,2712,5
1680,1676,1
1680,1917,1
1680,1721,4
1680,1391,4
1680,2628,2
1680,2459,5
1680,1183,3
1680,2683,4
1680,3785,3
1680,2384,5
1680,327,5
1680,3608,5
1680,70,2
1680,1573,4
1680,2483,5
1680,2021,3
1680,3033,4
1680,3156,3
1680,216,1
1680,780,2
1680,3535,4
1680,2431,1
1680,2976,5
1680,3160,5
1680,2606,5
1680,2335,4
1680,1088,2
1680,532,5
1680,3623,1
1680,1416,3
1680,1884,3
1680,2387,3
1680,968,5
1680,1405,4
1680,1206,4
1680,3917,5
1680,1035,3
1680,611,1
1680,1923,4
1680,3070,2
1680,1347,4
1680,344,3
1680,104,2
1680,1483,5
1680,3146,1
1680,2826,1
1680,1527,5
1680,2706,3
1680,1732,5
1680,3052,5
1680,1373,3
1680,736,5
1680,2959,5
1680,3676,4
1680,2361,5
1680,366,5
1680,2617,4
1680,3176,2
1680,1517,2
1680,1544,2
1680,2600,5
1680,3754,2
1680,785,4
1680,1380,4
1680,19,3
1680,208,1
1680,3273,4
1680,1997,4
1680,2363,4
1680,25,5
1680,2907,4
1680,674,4
1680,1726,1
1680,2395,4
1680,2315,5
1687,2710,4
1687,2657,5
1687,2700,4
1687,1721,5
1687,1391,5
1687,70,1
1687,3033,4
1687,2431,4
1687,2606,2
1687,2335,4
1687,1088,4
1687,532,5
1687,2387,1
1687,1405,3
1687,3917,1
1687,1035,5
1687,611,1
1687,1923,5
1687,344,3
1687,104,4
1687,3146,2
1687,2706,5
1687,1732,3
1687,3052,4
1687,2361,5
1687,366,2
1687,1544,3
1687,785,5
1687,1380,5
1687,19,2
1687,2907,3
1694,2710,3
1694,231,2
1694,2700,5
1694,1676,5
1694,1917,2
1694,2628,2
1694,2683,5
1694,327,4
1694,70,5
1694,1573,2
1694,2483,5
1694,1205,5
1694,2253,4
1694,1088,3
1694,3623,3
1694,2723,3
1694,2387,2
1694,1405,3
1694,1923,5
1694,344,4
1694,104,4
1694,1527,4
1694,2706,3
1694,1732,4
1694,3052,4
1694,736,2
1694,2959,4
1694,2617,3
1694,2275,2
1694,1517,5
1694,2395,5
1695,1924,1
1695,2657,5
1695,2700,4
1695,1676,4
1695,1917,3
1695,1391,4
1695,2628,1
1695,2683,1
1695,327,4
1695,70,2
1695,2021,1
1695,780,4
1695,2976,4
1695,2723,3
1695,968,5
1695,3070,5
1695,1527,5
1695,1373,2
1695,2959,2
1695,2275,4
1695,2363,3
1698,2710,4
1698,1924,4
1698,2657,4
1698,288,4
1698,2700,5
1698,2712,4
1698,1676,3
1698,1917,1
1698,1721,2
1698,2427,4
1698,1391,3
1698,2628,2
1698,2459,3
1698,1183,3
1698,2683,3
1698,3785,3
1698,2384,5
1698,327,3
1698,3608,5
1698,70,3
1698,1573,4
1698,2021,4
1698,3033,2
1698,780,1
1698,3535,4
1698,2253,3
1698,3160,3
1698,1088,2
1698,532,5
1698,3623,3
1698,1416,2
1698,2723,4
1698,1884,4
1698,2387,4
1698,968,5
1698,2314,3
1698,1405,4
1698,1206,5
1698,1035,4
1698,1923,3
1698,3070,4
1698,1483,4
1698,1527,3
1698,3913,4
1698,1732,5
1698,3052,4
1698,2959,4
1698,3676,4
1698,2361,5
1698,366,4
1698,2275,4
1698,1059,5
1698,1517,4
1698,1544,2
1698,2600,4
1698,785,2
1698,1380,4
1698,3910,4
1698,208,3
1698,1997,5
1698,25,4
1698,2022,5
1698,2395,5
1701,2657,3
1701,1721,5
1701,2427,2
1701,2628,2
1701,1183,3
1701,2683,2
1701,3608,3
1701,3864,2
1701,3535,1
1701,2253,3
1701,2976,2
1701,3160,3
1701,3623,3
1701,2723,4
1701,1884,3
1701,3917,1
1701,1035,5
1701,611,1
1701,2826,3
1701,1527,4
1701,2706,3
1701,3052,5
1701,1059,4
1701,3176,4
1701,1544,2
1701,3354,2
1701,785,2
1701,3910,3
1701,1997,1
1701,25,3
1701,2022,4
1701,2395,3
1712,2710,4
1712,288,4
1712,2700,4
1712,2712,2
1712,1721,2
1712,2628,3
1712,2683,4
1712,3785,4
1712,70,4
1712,3535,2
1712,3160,2
1712,3623,2
1712,2723,2
1712,3752,3
1712,968,3
1712,1206,4
1712,1035,4
1712,1923,4
1712,3070,4
1712,2826,5
1712,2861,4
1712,2706,4
1712,1732,5
1712,3052,5
1712,2959,5
1712,366,2
1712,1059,5
1712,3176,2
1712,1544,5
1712,3354,2
1712,785,4
1712,3273,3
1712,1997,4
1712,2907,1
1712,2022,3
1712,2395,2
1714,1924,2
1714,231,3
1714,2657,3
1714,2700,3
1714,2628,2
1714,2683,4
1714,2384,3
1714,2021,4
1714,3033,4
1714,3864,4
1714,780,1
1714,2253,4
1714,1088,3
1714,1405,3
1714,1206,4
1714,1923,4
1714,3070,4
1714,344,3
1714,1527,3
1714,1732,3
1714,1373,1
1714,1517,3
1714,785,4
1714,2395,3
1716,2710,2
1716,2712,2
1716,2628,2
1716,3785,2
1716,2384,2
1716,70,1
1716,780,3
1716,3160,4
1716,3623,2
1716,1416,5
1716,3752,3
1716,1923,2
1716,2861,2
1716,1527,5
1716,2706,3
1716,3052,2
1716,2617,3
1716,3176,4
1716,1517,3
1716,25,3
1717,2657,5
1717,288,4
1717,2700,4
1717,2712,5
1717,1676,1
1717,1917,1
1717,1721,4
1717,1391,4
1717,2628,1
1717,2683,4
1717,2384,1
1717,327,2
1717,3608,5
1717,1573,4
1717,2021,5
1717,3156,1
1717,780,3
1717,3160,5
1717,3623,2
1717,2387,2
1717,968,5
1717,1206,5
1717,1035,4
1717,3070,3
1717,1483,5
1717,1527,4
1717,1732,3
1717,3052,3
1717,1517,3
1717,1544,2
1717,2600,5
1717,3354,3
1717,2363,5
1717,25,4
1717,674,4
1717,2395,2
1726,1676,4
1726,1721,1
1726,2427,3
1726,1391,4
1726,2628,2
1726,327,1
1726,70,3
1726,1573,5
1726,2021,2
1726,3864,5
1726,3535,5
1726,1205,2
1726,2253,1
1726,3160,5
1726,3623,3
1726,2723,2
1726,611,1
1726,2826,3
1726,1527,1
1726,1373,2
1726,736,1
1726,2617,3
1726,2275,1
1726,1544,2
1726,2600,3
1726,208,3
1726,2363,5
1727,2710,4
1727,288,4
1727,1676,4
1727,1917,5
1727,2427,4
1727,2628,4
1727,3608,4
1727,70,4
1727,1573,4
1727,3033,3
1727,216,3
1727,780,4
1727,2335,2
1727,2723,4
1727,968,5
1727,1923,4
1727,3070,4
1727,344,3
1727,2706,4
1727,1732,4
1727,1373,3
1727,2617,4
1727,785,4
1727,1380,4
1727,208,3
1727,674,4
1733,2710,4
1733,231,4
1733,2657,1
1733,288,4
1733,2700,4
1733,2712,5
1733,1676,3
1733,2427,5
1733,1391,3
1733,2628,3
1733,2459,4
1733,2683,2
1733,3785,3
1733,327,2
1733,3608,4
1733,70,3
1733,1573,3
1733,2483,4
1733,216,3
1733,780,3
1733,3535,4
1733,1241,5
1733,2976,4
1733,3160,5
1733,2606,2
1733,532,3
1733,3623,3
1733,1884,4
1733,2387,2
1733,3752,3
1733,968,5
1733,1405,3
1733,1206,5
1733,3917,4
1733,611,3
1733,1923,3
1733,1347,3
1733,104,3
1733,1483,5
1733,2826,3
1733,2706,2
1733,1732,4
1733,3052,3
1733,2959,5
1733,3676,3
1733,2361,3
1733,3569,4
1733,366,3
1733,2617,3
1733,2275,4
1733,3176,4
1733,1517,4
1733,1544,2
1733,2600,5
1733,785,3
1733,3910,4
1733,3273,2
1733,1997,5
1733,25,4
1733,2395,5
1733,2315,2
1737,2710,1
1737,231,5
1737,2700,5
1737,2712,1
1737,1676,5
1737,1917,5
1737,1721,4
1737,2427,3
1737,1391,5
1737,2628,3
1737,1183,1
1737,2683,4
1737,327,2
1737,70,4
1737,1573,5
1737,2021,4
1737,3033,5
1737,3864,4
1737,3156,4
1737,216,3
1737,780,5
1737,2976,2
1737,2606,4
1737,2335,4
1737,1088,4
1737,3623,2
1737,2723,3
1737,1884,3
1737,1405,4
1737,3917,4
1737,611,3
1737,1923,5
1737,1347,4
1737,344,4
1737,104,5
1737,3146,4
1737,2826,4
1737,2861,4
1737,1527,5
1737,2706,5
1737,1732,2
1737,3052,4
1737,1373,2
1737,736,4
1737,2959,4
1737,366,2
1737,2617,5
1737,3176,3
1737,1517,4
1737,1544,4
1737,785,4
1737,19,3
1737,208,4
1737,3273,3
1737,25,3
1737,2395,3
1737,2315,2
1741,1924,5
1741,2657,5
1741,288,5
1741,1676,1
1741,1721,5
1741,2427,4
1741,1391,4
1741,2628,1
1741,1573,1
1741,2021,3
1741,3033,3
1741,3156,1
1741,780,5
1741,2723,1
1741,968,4
1741,1206,4
1741,611,2
1741,3070,5
1741,1527,5
1741,1373,3
1741,736,4
1741,2959,4
1741,2617,5
1741,1544,4
1741,2600,3
1741,2363,4
1741,25,3
1741,674,4
1746,1924,5
1746,2700,5
1746,1676,5
1746,1917,3
1746,1391,4
1746,327,5
1746,1573,5
1746,780,3
1746,3535,5
1746,1205,5
1746,3160,5
1746,968,5
1746,1405,5
1746,1206,5
1746,611,5
1746,3070,5
1746,1527,5
1746,2706,4
1746,1373,5
1746,2959,5
1746,2275,3
1746,1544,5
1746,2600,5
1746,3354,2
1746,2363,5
1746,674,4
1748,2710,3
1748,2700,3
1748,1676,3
1748,1721,3
1748,2427,3
1748,2628,3
1748,1183,3
1748,780,3
1748,3623,3
1748,968,2
1748,1035,4
1748,3070,3
1748,2826,3
1748,1527,2
1748,1373,3
1748,2617,3
1748,3176,4
1748,1544,3
1748,208,3
1748,1997,3
1748,2363,1
1749,231,3
1749,2657,3
1749,2700,4
1749,2459,3
1749,3785,2
1749,3608,3
1749,3535,3
1749,3160,4
1749,532,1
1749,968,4
1749,1206,4
1749,1035,4
